"ID.Cell.per.Trip","Area","Site","Year","Total.Angler.Hours","Grid.Cell.ID","Barred Sand Bass","Bat Ray","Bigmouth Sole","Black Rockfish","Black-and-Yellow Rockfish","Blacksmith","Blue Rockfish","Bocaccio","Brown Rockfish","Buffalo Sculpin","Bull Sculpin","Cabezon","Calico Rockfish","California Halibut","California Lizardfish","California Scorpionfish","California Sheephead","Canary Rockfish","Chilipepper Rockfish","China Rockfish","Chinook Salmon","Common Thresher Shark","Copper Rockfish","Deacon Rockfish","Fantail Sole","Freckled Rockfish","Garibaldi","Giant Sea Bass","Gopher Rockfish","Grass Rockfish","Halfmoon","Honeycomb Rockfish","Jack Mackerel","Jack Smelt","Kelp Bass","Kelp Greenling","Kelp Rockfish","Lingcod","Longfin Sanddab","Mackerel (Family Scombridae)","Northern Anchovy","Ocean Whitefish","Olive or Yellowtail Rockfish","Olive Rockfish","Opaleye","Pacific  (Chub) Mackerel","Pacific Barracuda","Pacific Bonito","Pacific Halibut","Pacific Sanddab","Pacific Sardine","Painted Greenling","Pelagic Stingray","Petrale Sole","Pile Perch","Quillback Rockfish","Rock Greenling","Rock Sole","Rock Wrasse","Rosy Rockfish","Rubberlip Seaperch","Salema","Sand Sole","Sanddab spp.","Sarcastic Fringehead","Sargo","Scalyhead Sculpin","Senorita","Sharpnose Surfperch","Silversides (Family Atherinopsidae)","Soupfin Shark","Speckled Sanddab","Spiny Dogfish","Squarespot Rockfish","Starry Rockfish","Starry Skate","Striped Seaperch","Tiger Rockfish","Top smelt","Treefish","Tubesnout","UnID Blue Rockfish","Unknown","Unknown rockfish","Vermilion Rockfish","White Croaker","White Seabass","Widow Rockfish","Wolf Eel","Yelloweye Rockfish","Yellowfin Croaker","Yellowtail Jack","Yellowtail Rockfish","Total"
"AIR09172014","Anacapa Island","REF",2020,2.433333333,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AIR09172015","Anacapa Island","REF",2020,7.2375,"AI15",0,0,0,0,0,0,0.138169257340242,0,0,0,0,0,0,0,0,0.138169257340242,0,0,0,0,0,0,0.276338514680484,0,0,0,0,0,0,0,0,0.138169257340242,0,0,0,0,0,0,0,0,0,0.690846286701209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.276338514680484,0,0,0,0.276338514680484,0,0,0,0,0,0,0,0,0,0,0.276338514680484,0,0,0,0,0.414507772020725,0,0,0,0,0.138169257340242,0,0,0,0,0,0,0,0,2.76338514680484
"AIR09181911","Anacapa Island","REF",2019,7.651388889,"AI11",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13069522599193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13069522599193,0,0,0,0,1.56834271190316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13069522599193,0,0,0,0,0,0,0,0,1.96042838987896
"AIR09181917","Anacapa Island","REF",2019,5.398055555,"AI17",0,0,0,0,0,0,0.555755673396362,0,0,0,0,0,0,0,0,0.185251891132121,0,0,0,0,0,0,0.185251891132121,0,0,0,0,0,0.185251891132121,0,0,0,0,0,0,0,0,0,0,0,0,4.26079349603878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.185251891132121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.555755673396362,0,0,0,0,0,0,0,0,0,0,0,0,0,6.11331240735999
"AIR09191912","Anacapa Island","REF",2019,6.45,"AI12",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.310077519379845,0,0,0,0,0,0.155038759689922,0,0,0,0,0,0,0,0,0,0,0,0,3.41085271317829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.310077519379845,0,0,0,0,0,0,0,0,0,0,0,0,0,4.18604651162791
"AIR09191915","Anacapa Island","REF",2019,6.749999999,"AI15",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.148148148170096,0,0,0,0,0,0,0,0,0,0,0,0.148148148170096,0,0,0,0,0,0,0.74074074085048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.148148148170096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.148148148170096,0,0,0,0,0,0,0,0,0,0.444444444510288,0,0,0,0,0,0,0,0,1.77777777804115
"AIR09212011","Anacapa Island","REF",2020,3.558333333,"AI11",0,0,0,0,0,0,0.281030444991197,0,0,0,0,0,0,0,0,0.843091334973592,0.281030444991197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.12412177996479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.52927400492077
"AIR09212017","Anacapa Island","REF",2020,3.2,"AI17",0,0,0,0,0,0,0.3125,0,0,0,0,0,0,0,0,0,0.3125,0,0,0,0,0,0.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25,0,3.4375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3125,0,0,0,0,0,0,0,0,0,0,0,0,0,6.25
"AIR10091914","Anacapa Island","REF",2019,9.266666667,"AI14",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.323741007182599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.69784172652166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107913669060866,0,0,0,0,0,0,0,0,0,0,0,0,0,3.12949640276513
"AIR10091916","Anacapa Island","REF",2019,8.75,"AI16",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.228571428571429,0,0,0,0,0,0,0,0,0,0.114285714285714,0,0,0,0,0,0,0,0,3.54285714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.228571428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,4.11428571428571
"AIR10181810","Anacapa Island","REF",2018,8.066666667,"AI10",0,0,0,0,0,0.123966942143638,0,0,0,0,0,0,0,0,0,0.123966942143638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.280991735071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123966942143638,0,0,0,0,0,0,0,0,0,0,0,0,0,11.6528925615019
"AIR10181813","Anacapa Island","REF",2018,8.983333333,"AI13",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111317254178528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111317254178528,0,0,0,0,0,0.111317254178528,0,0,0,0,7.56957328413987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.44526901671411,0,0,0,0,0,0,0,0,0,0,0,0,0,8.34879406338957
"AIR10231910","Anacapa Island","REF",2019,8.283333334,"AI10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.44869215280091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.41448692133485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120724346066743,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9839034202025
"AIR10231916","Anacapa Island","REF",2019,6.733333333,"AI16",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.297029702985001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.11881188134252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.445544554477502,0,0,0,0,0,0,0,0,0,0,0,0,0,3.86138613880502
"AIR10251711","Anacapa Island","REF",2017,6.5125,"AI11",0,0,0,0,0,0,0.153550863723608,0,0,0,0,0,0,0,0,0.153550863723608,0,0,0,0,0,0,0.767754318618042,0,0,0,0,0,0.307101727447217,0,0,0,0,0,0,0,0,0,0,0,0,4.60652591170825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.460652591170825,0,0,0,0,0,0,0,0,0,0,0,0,0,6.44913627639155
"AIR10251715","Anacapa Island","REF",2017,7.0325,"AI15",0,0,0,0,0,0,0.853181656594383,0,0,0,0,0,0,0,0,0.142196942765731,0.142196942765731,0,0,0,0,0,0.710984713828653,0,0,0,0,0,0.142196942765731,0,0,0,0,0,0,0,0,0,0,0,0,4.26590828297192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.568787771062922,0,0,0,0,0,0,0,0,0.710984713828653,0,0,0,0,0.142196942765731,0.284393885531461,0,0,0,0,0.284393885531461,0,0,0,0,0,0,0,0,0,0,0,0,0,8.24742268041237
"AIR10291812","Anacapa Island","REF",2018,5.175,"AI12",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.193236714975845,0.193236714975845,0,0,0,0,0,0.579710144927536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.89855072463768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.193236714975845,0,0,0,0,0.193236714975845,0,0,0,0,0,0,0,0,4.2512077294686
"AIR10291814","Anacapa Island","REF",2018,6.3375,"AI14",0,0,0,0,0,0.157790927021696,0,0,0,0,0,0,0,0,0,0.473372781065089,0.315581854043393,0,0,0,0,0,0,0,0,0,0,0,0,0,0.473372781065089,0,0.157790927021696,0,0,0,0,0,0,0,0,3.78698224852071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.157790927021696,0,0,0,0,0,0,0,0,0,0,0,0,0,5.52268244575937
"AIR10301815","Anacapa Island","REF",2018,9.674999999,"AI15",0,0,0,0,0,0.103359173137298,0,0,0,0,0,0,0,0,0,0,0.103359173137298,0,0,0,0,0,0.51679586568649,0,0,0,0,0,0.310077519411894,0,0.103359173137298,0,0,0,0,0,0,0,0,0,0,4.13436692549192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103359173137298,0,0,0,0,1.13695090451028,0,0,0,0,0.206718346274596,0,0,0,0,0,0,0,0,6.71834625392438
"AIR10301816","Anacapa Island","REF",2018,8.4,"AI16",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.595238095238095,0,0,0,0,0,0,0,0,0,0,0,0,0.119047619047619,0,0.119047619047619,0,0,0,0,0,0,0,0,0,0,5.23809523809524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119047619047619,0,0,0,0,0,0,0,0,0,0,0,0,0,6.19047619047619
"AIR11071714","Anacapa Island","REF",2017,8.75,"AI14",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.342857142857143,0.342857142857143,0,0,0,0,0,0,0,0,0,0,0,0.114285714285714,0,0.114285714285714,0,0,0,0,0,0,0,0,0,0,6.51428571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.457142857142857,0,0,0,0,0,0,0,0,0,0,0.228571428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,8.11428571428571
"AIR11071716","Anacapa Island","REF",2017,8.216666667,"AI16",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121703853950438,0.243407707900876,0,0,0,0,0,0,0,0,0,0,0,0.121703853950438,0,0,0,0,0,0,0,0,0,0,0.365111561851314,0,5.23326571986883,0,0,0.121703853950438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121703853950438,0,0,0,0,0,0,0,0,0,0,0,0,0,6.32860040542278
"AIR11081712","Anacapa Island","REF",2017,6.233333333,"AI12",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48128342248563,0,0,0,0,0,0,0.48128342248563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.18181818225571,0,0,0,0,0,0,0,0.16042780749521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16042780749521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.46524064221739
"AIR11081713","Anacapa Island","REF",2017,6.775,"AI13",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14760147601476,0,0,0,0,0,0,0,0,0,0,0,0.14760147601476,0,0,0,0,0,0,0,0,0,0,0,0,11.9557195571956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14760147601476,0,0,0,0,0,0,0,0,0,0,0,0,0,12.3985239852399
"AIR11141811","Anacapa Island","REF",2018,6.5,"AI11",0,0,0,0,0,0,0.307692307692308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153846153846154,0,0,0,0,0,0.153846153846154,0,0,0,0,0,0,0,0,0,0,0,0,2.61538461538462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.769230769230769,0,0,0,0,0,0,0,0,0,0,0,0,0,4
"AIR11141817","Anacapa Island","REF",2018,4.716666667,"AI17",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.636042402781905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.78445229634032,0.212014134260635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.212014134260635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.8445229676435
"ANM07150814","Ano Nuevo","MPA",2008,6.775,"AN14",0,0,0,2.65682656826568,0,0,0.590405904059041,0,0.29520295202952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.77121771217712,0,0,0,0,0,0,0,0,0.14760147601476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.46125461254613
"ANM07150815","Ano Nuevo","MPA",2008,6.9025,"AN15",0,0,0,0,0,0,4.34625135820355,0,0.144875045273452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73850054328142,0,0,0,0,0,0,0,0,0.434625135820355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.66425208257878
"ANM07150820","Ano Nuevo","MPA",2008,6.805,"AN20",0,0,0,0,0,0,0.14695077149155,0,0,0,0,0,0,0,0,0,0,0,0,0.14695077149155,0,0,0.14695077149155,0,0,0,0,0,0.587803085966201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.02865540044085
"ANM07150822","Ano Nuevo","MPA",2008,7.525,"AN22",0,0,0,1.59468438538206,0,0,0.664451827242525,0,0.132890365448505,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132890365448505,0,0,0,0,0,0.930232558139535,0,0,0,0,0,0,0.132890365448505,0,0.26578073089701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132890365448505,0,0,0,0,0,0,0,0,3.98671096345515
"ANM07170814","Ano Nuevo","MPA",2008,4.20749998,"AN14",0,0,0,3.56506240553803,0,0,0.475341654071737,0,0,0,0,0,0,0,0,0,0,0,0,0.237670827035868,0,0,0,0,0,0,0,0,0.475341654071737,0,0,0,0,0,0,0,0,0.237670827035868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.99108736775324
"ANM07170815","Ano Nuevo","MPA",2008,6.925833344,"AN15",0,0,0,1.15509565458005,0,0,1.58825652504757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.72193478411253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46528696374014
"ANM07170818","Ano Nuevo","MPA",2008,6.758333317,"AN18",0,0,0,1.18372380064131,0.147965475080163,0,0.591861900320653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.18372380064131,0,0,0,0,0,0,0,0.147965475080163,0.147965475080163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.40320592684375
"ANM07170820","Ano Nuevo","MPA",2008,6.720833352,"AN20",0,0,0,0,0,0,0.297582144244781,0,0.148791072122391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.148791072122391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.595164288489562
"ANM07191714","Ano Nuevo","MPA",2017,7.666666667,"AN14",0,0,0,3.39130434767864,0,0,7.30434782576938,0,0,0,0,0,0,0,0,0,0,0.130434782603025,0,0.652173913015123,0,0,0,0,0,0,0,0,1.95652173904537,0,0,0,0,0,0,0.130434782603025,0,0.913043478221172,0,0,0,0,0,2.34782608685444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0434782608242,0,0,0,0,0,0,0,0,17.8695652166144
"ANM07191716","Ano Nuevo","MPA",2017,8.508333334,"AN16",0,0,0,1.29285014681349,0,0,7.99216454393793,0,0.117531831528499,0,0,0.117531831528499,0,0,0,0,0,0,0,0.352595494585497,0,0,0,0.235063663056998,0,0,0,0,1.99804113598448,0,0,0,0,0,0,0,0,0.705190989170994,0,0,0,0,0,2.46816846209848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.822722820699493,0,0,0,0,0,0,0,0,16.1018609194044
"ANM07191719","Ano Nuevo","MPA",2017,8.941666666,"AN19",0,0,0,0.223671947826555,0,0,2.68406337391866,0,0.44734389565311,0,0,0,0,0,0,0,0,0.223671947826555,0,0,0,0,0.111835973913278,0.111835973913278,0,0,0,0,1.45386766087261,0,0,0,0,0,0,0,0,0.894687791306221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.223671947826555,0,0,0,0,0,0,0,0,6.37465051305682
"ANM07191721","Ano Nuevo","MPA",2017,7.386666666,"AN21",0,0,0,0.135379061384059,0,0,8.12274368304357,0,2.03068592076089,0,0,0,0,0,0,0,0,0.812274368304357,0,0.135379061384059,0,0,0,0.812274368304357,0,0,0,0,0.947653429688416,0,0,0,0,0,0,0,0,1.21841155245654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.2148014453262
"ANM07251813","Ano Nuevo","MPA",2018,4.926388888,"AN13",0,0,0,0.811953763890513,0,0,12.7882717812756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4209190868084,0,0,0,0,0,0,0.202988440972628,0,0,0,0,0,0,0,0.811953763890513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.405976881945257,0,0,0,0,0,0,0,0,16.4420637187829
"ANM07251817","Ano Nuevo","MPA",2018,4.983333333,"AN17",0,0,0,1.60535117067594,0,0,16.4548494994284,0,0,0,0,0,0,0,0,0,0,0,0,0.200668896334493,0,0,0,0,0,0,0,0,0.200668896334493,0,0,0,0,0,0,0.200668896334493,0,0.200668896334493,0,0,0,0,0,0.200668896334493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.0635451517768
"ANM07251819","Ano Nuevo","MPA",2018,5.069444445,"AN19",0,0,0,0,0,0,5.72054794457857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.197260273950985,0,0,0,0,0,0,0,0,0,0,0,0,0,0.39452054790197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.197260273950985,0,0,0,0,0,0,0,0,6.50958904038251
"ANM07270917","Ano Nuevo","MPA",2009,2.115833341,"AN17",0,0,0,1.89050806719469,0,0,0.472627016798673,0,0,0,0,0,0,0,0,0,0,0.472627016798673,0,0,0,0,0,0,0,0,0,0,0.945254033597346,0,0,0,0,0,0,0.472627016798673,0.472627016798673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.72627016798673
"ANM07270919","Ano Nuevo","MPA",2009,6.761666655,"AN19",0,0,0,1.18314025345871,0,0,2.6620655702821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.47892531682339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.295785063364677,0,0,0,0,0,0,0,0.739462658411693,6.35937886234056
"ANM07270922","Ano Nuevo","MPA",2009,4.506666669,"AN22",0,0,0,0,0,0,1.10946745504687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.221893491009375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.33136094605625
"ANM07290914","Ano Nuevo","MPA",2009,6.711666663,"AN14",0,0,0,2.53290290677238,0,0,2.23491432950504,0,0,0,0,0.14899428863367,0,0,0,0,0,0,0,0.446982865901009,0,0,0,0,0,0,0,0,2.08592004087137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14899428863367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14899428863367,0,0,0,0,0,0,0,0,7.74770300895082
"ANM07290917","Ano Nuevo","MPA",2009,6.719166663,"AN17",0,0,0,0.595311918965568,0,0,0.74413989870696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.23241969612088,0,0,0,0,0,0,0.148827979741392,0,0.148827979741392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.446483939224176,0,0,0,0,0,0,0,0,4.31601141250037
"ANM07290919","Ano Nuevo","MPA",2009,6.75,"AN19",0,0,0,0,0,0,2.37037037037037,0,0.148148148148148,0,0,0,0,0,0,0,0,0.296296296296296,0,0,0,0,0.296296296296296,0,0,0,0,0,3.55555555555556,0,0,0,0,0,0,0,0,0.444444444444444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.444444444444444,0,0,0,0,0,0,0,0.296296296296296,7.85185185185185
"ANM07290922","Ano Nuevo","MPA",2009,6.743333344,"AN22",0,0,0,0.593178446911433,0,0,1.03806228209501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.11418684628502,0,0,0,0,0,0,0.148294611727858,0,0.593178446911433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.593178446911433,0.148294611727858,0,0,0,0,0,0,0,6.22837369257005
"ANM08041414","Ano Nuevo","MPA",2014,9.176666666,"AN14",0,0,0,4.35888122080341,0,0,0.108972030520085,0,0,0,0,0.326916091560255,0,0,0,0,0,0.653832183120511,0,0.326916091560255,0,0,0,0,0,0,0,0,1.41663639676111,0,0,0,0,0,0,0,0,1.85252451884145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108972030520085,0,0,0,0,0,0,0,0,9.15365056368715
"ANM08041415","Ano Nuevo","MPA",2014,9.383333333,"AN15",0,0,0,2.45115452939436,0,0,0.639431616363745,0,0.532859680303121,0,0,0,0,0,0,0,0,1.06571936060624,0,0.106571936060624,0,0,0.213143872121248,1.38543516878812,0,0,0,0,0.74600355242437,0,0,0,0,0,0,0,0,1.27886323272749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.426287744242497,0,0,0,0,0,0,0,0.319715808181873,9.16518650121368
